metadata: deco UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: decoration,overview: description,overview: type,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: artist name(s),people: artist ID(s),people: patron name(s),people: patron ID(s),people: dedicatee name(s),people: dedicatee ID(s),people: former owner name(s),people: former owner ID(s),people: donor name(s),people: donor ID(s),people: other name(s),people: other ID(s),orgs: name(s),orgs: ID(s),places: name(s),places: ID(s),bibliography: bibl(s),bibliography: ref(s),bibliography: ref URI(s)
MS_Lat_class_d_28_deco_1,manuscript_6379,Lat_class,MS_Lat_class_d_28,MS. Lat. class. d. 28,manuscript,,MS_Lat_class_d_28,,Plain red initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_d_35_deco_1,manuscript_6380,Lat_class,MS_Lat_class_d_35,MS. Lat. class. d. 35,manuscript,,MS_Lat_class_d_35,,"Blue initials with red, and red initials with blue penwork.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_d_37_deco_1,manuscript_6382,Lat_class,MS_Lat_class_d_37,MS. Lat. class. d. 37,manuscript,,MS_Lat_class_d_37,"Pächt and Alexander ii. 210, pl. XIX:","Fine initials in early humanist style, yellow on red, blue, green and pink grounds with white vine interlace.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_d_38_deco_1,manuscript_6383,Lat_class,MS_Lat_class_d_38,MS. Lat. class. d. 38,manuscript,,MS_Lat_class_d_38,,"Illuminated initial and border decorated with putti, birds and rabbits (fol.1), two other large illuminated initials (fols. 6v and 8v) and smaller ones at the beginning of each chapter",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_d_38_deco_2,manuscript_6383,Lat_class,MS_Lat_class_d_38,MS. Lat. class. d. 38,manuscript,,MS_Lat_class_d_38,,": full border, interlaced stems with folliage and flowers, putti, birds and rabbits. At the bottom of the page three winged putti support a wreath with arms of Alfonso V of Aragon, I of Naples.",border,fol. 1r,1r,1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_d_42_deco_1,manuscript_6386,Lat_class,MS_Lat_class_d_42,MS. Lat. class. d. 42,manuscript,,MS_Lat_class_d_42,,Plain red initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_1_deco_1,manuscript_6391,Lat_class,MS_Lat_class_e_1,MS. Lat. class. e. 1,manuscript,,MS_Lat_class_e_1,,"Floral designs, interlace. Floral designs; two winged figures support a shield with a coat of arms (azure a lion rampant gules attacked by a wild man with club or).",decInit,fol. 2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_14_deco_1,manuscript_6392,Lat_class,MS_Lat_class_e_14,MS. Lat. class. e. 14,manuscript,,MS_Lat_class_e_14,,Fleuronnée initial. (Pächt and Alexander i. 172),flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Lat_class_e_30_deco_1,manuscript_6400,Lat_class,MS_Lat_class_e_30,MS. Lat. class. e. 30,manuscript,,MS_Lat_class_e_30,"Pächt and Alexander ii. 547, pl. L:","Fine initials on fols. 1, 27, 44v, 62, 80v.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_30_deco_2,manuscript_6400,Lat_class,MS_Lat_class_e_30,MS. Lat. class. e. 30,manuscript,,MS_Lat_class_e_30,"Pächt and Alexander ii. 547, pl. L:",The rest plain red and blue capitals,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_31_deco_1,manuscript_6401,Lat_class,MS_Lat_class_e_31,MS. Lat. class. e. 31,manuscript,,MS_Lat_class_e_31,Fine initials.(Pächt and Alexander ii. 248),Illuminated initials at the beginning of books in Florentine white vine - scroll pattern.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_31_deco_2,manuscript_6401,Lat_class,MS_Lat_class_e_31,MS. Lat. class. e. 31,manuscript,,MS_Lat_class_e_31,Fine initials.(Pächt and Alexander ii. 248),The remainder plain blue,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_47_deco_1,manuscript_6405,Lat_class,MS_Lat_class_e_47,MS. Lat. class. e. 47,manuscript,,MS_Lat_class_e_47,,red initials with penwork flourishes.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_47_deco_2,manuscript_6405,Lat_class,MS_Lat_class_e_47,MS. Lat. class. e. 47,manuscript,,MS_Lat_class_e_47,,Initials of each line picked out in red,highlightInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_48_deco_1,manuscript_6406,Lat_class,MS_Lat_class_e_48,MS. Lat. class. e. 48,manuscript,,MS_Lat_class_e_48,,"in items 1–3 small red initials occasionally touched in green; in item 5 larger initials, green flourished in red or red flourished in blue.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_50_deco_1,manuscript_6407,Lat_class,MS_Lat_class_e_50,MS. Lat. class. e. 50,manuscript,,MS_Lat_class_e_50,,Plain red initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_50_deco_2,manuscript_6407,Lat_class,MS_Lat_class_e_50,MS. Lat. class. e. 50,manuscript,,MS_Lat_class_e_50,,Spaces left for initials.,unfilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_50_deco_3,manuscript_6407,Lat_class,MS_Lat_class_e_50,MS. Lat. class. e. 50,manuscript,,MS_Lat_class_e_50,,"Astronomical diagram of the globe, with the poles, equator, tropics of cancer and capricorn, and zodiac signs on fol. 34v.",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_51_deco_1,manuscript_6408,Lat_class,MS_Lat_class_e_51,MS. Lat. class. e. 51,manuscript,,MS_Lat_class_e_51,,Plain red initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_e_52_deco_1,manuscript_6409,Lat_class,MS_Lat_class_e_52,MS. Lat. class. e. 52,manuscript,,MS_Lat_class_e_52,,Painted initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_f_6_deco_1,manuscript_6413,Lat_class,MS_Lat_class_f_6,MS. Lat. class. f. 6,manuscript,,MS_Lat_class_f_6,Pächt and Alexander ii. 399:,Good border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_f_6_deco_2,manuscript_6413,Lat_class,MS_Lat_class_f_6,MS. Lat. class. f. 6,manuscript,,MS_Lat_class_f_6,Pächt and Alexander ii. 399:,Illuminated initial on fol.1.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_class_f_6_deco_3,manuscript_6413,Lat_class,MS_Lat_class_f_6,MS. Lat. class. f. 6,manuscript,,MS_Lat_class_f_6,Pächt and Alexander ii. 399:,The rest plain red and blue capitals,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_a_2_deco_1,manuscript_6421,Lat_hist,MS_Lat_hist_a_2,MS. Lat. hist. a. 2,manuscript,,MS_Lat_hist_a_2,Pächt and Alexander iii. 716:,Partial borders; that on the last leaf having an animal design.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_a_2_deco_2,manuscript_6421,Lat_hist,MS_Lat_hist_a_2,MS. Lat. hist. a. 2,manuscript,,MS_Lat_hist_a_2,Pächt and Alexander iii. 716:,Large blue initials with red flourishes; small plain and flourished blue initials.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_a_2_deco_3,manuscript_6421,Lat_hist,MS_Lat_hist_a_2,MS. Lat. hist. a. 2,manuscript,,MS_Lat_hist_a_2,Pächt and Alexander iii. 716:,Plain red initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_b_1_deco_1,manuscript_6423,Lat_hist,MS_Lat_hist_b_1,MS. Lat. hist. b. 1,part,MS. Lat. hist. b. 1 – Part 4,MS_Lat_hist_b_1-part4,,red and blue flourished initials,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_c_1_deco_1,manuscript_6424,Lat_hist,MS_Lat_hist_c_1,MS. Lat. hist. c. 1,manuscript,,MS_Lat_hist_c_1,Pächt and Alexander ii. 174:,"Good border (now largely cut out) on fol. 1r. Acanthus leaves, gold disks, bird. In the upper margin erased coat of arms.",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_c_1_deco_2,manuscript_6424,Lat_hist,MS_Lat_hist_c_1,MS. Lat. hist. c. 1,manuscript,,MS_Lat_hist_c_1,Pächt and Alexander ii. 174:,"Illuminated initials with floral designs, extending into margins, and gold discs (rubbed) on fols. 1r, 20v and 159v.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_c_1_deco_3,manuscript_6424,Lat_hist,MS_Lat_hist_c_1,MS. Lat. hist. c. 1,manuscript,,MS_Lat_hist_c_1,Pächt and Alexander ii. 174:,Plain red and blue initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_d_4_deco_1,manuscript_6432,Lat_hist,MS_Lat_hist_d_4,MS. Lat. hist. d. 4,manuscript-composite,MS. Lat. hist. d. 4 – Part 1 MS. Lat. hist. d. 4 – Part 2 MS. Lat. hist. d. 4 – Part 3,MS_Lat_hist_d_4,Pächt and Alexander iii. 588:,Historiated initials.,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_d_4_deco_2,manuscript_6432,Lat_hist,MS_Lat_hist_d_4,MS. Lat. hist. d. 4,manuscript-composite,MS. Lat. hist. d. 4 – Part 1 MS. Lat. hist. d. 4 – Part 2 MS. Lat. hist. d. 4 – Part 3,MS_Lat_hist_d_4,Pächt and Alexander iii. 588:,Added marginal drawings.,drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_d_4_deco_3,manuscript_6432,Lat_hist,MS_Lat_hist_d_4,MS. Lat. hist. d. 4,manuscript-composite,MS. Lat. hist. d. 4 – Part 1 MS. Lat. hist. d. 4 – Part 2 MS. Lat. hist. d. 4 – Part 3,MS_Lat_hist_d_4,Pächt and Alexander iii. 588:,"Initials, red flourished in brown or red, in the same style throughout.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_d_4_deco_4,manuscript_6432,Lat_hist,MS_Lat_hist_d_4,MS. Lat. hist. d. 4,part,MS. Lat. hist. d. 4 – Part 2,MS_Lat_hist_d_4-part2,,"Initial Q with a face of a bearded man, and sprays with acorns and oak leaves extending into margins.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_d_4_deco_5,manuscript_6432,Lat_hist,MS_Lat_hist_d_4,MS. Lat. hist. d. 4,part,MS. Lat. hist. d. 4 – Part 2,MS_Lat_hist_d_4-part2,,14th cent. annotations to fols. 76–217 include many crude marginal pen drawings apparently made by the shaky hand.,drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_e_1_deco_1,manuscript_6433,Lat_hist,MS_Lat_hist_e_1,MS. Lat. hist. e. 1,manuscript,,MS_Lat_hist_e_1,,"A very fine ink drawing of Christ enthroned, blessing, partially coloured using two shades of blue-grey (fol. i recto), formerly pasted-down; a similar but cruder figure, without colour (fol. i verso), was traced through the leaf (the outlines are near-identical, but reversed). The finer drawing is reproduced by Pächt and Alexander i. 128, pl. IX, and MSS at Oxford, no. XVII. 2, fig 50.",drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Lat_hist_e_1_deco_2,manuscript_6433,Lat_hist,MS_Lat_hist_e_1,MS. Lat. hist. e. 1,manuscript,,MS_Lat_hist_e_1,,"Puzzle initial in red and blue with red and purple penwork (fols. 1v, 32r); smaller initials alternately in blue with red penwork or red with purple penwork.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_hist_e_1_deco_3,manuscript_6433,Lat_hist,MS_Lat_hist_e_1,MS. Lat. hist. e. 1,manuscript,,MS_Lat_hist_e_1,,Minor initials and paraphs alternately red or blue.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_1,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"fol. 1r Hymns (initial P(rimo)) 6-line initial with God, seated, holding an orb, surrounded by rays of light.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_2,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"(border, upper, left and lower margins) Panel with half-figures of two tonsured clerics in blue habits, looking up at rays of light.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_3,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"fol. 3r Psalm 1 (initial B(eatus)) 9-line initial with King David, kneeling in prayer next to his psaltery, looking up at God in triple papal crown, in clouds, blessing; in a landscape.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_4,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"(border, upper, left and lower margins) Two tonsured clerics in blue habits, kneeling in prayer.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_5,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,Fol. 31r Te deum (initial T(e)) 4-line initial with half-figures of two nimbed bishops in prayer (presumably Augustine and Ambrose).,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_6,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,Fol. 35v Psalm 92 (initial D(ominus)) 4-line initial with half-figure of a young man and rays of light shining from above.,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_7,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,Fol. 44r Benedictus dominus deus (initial B(enedictus)) 5-line initial with half-figure of Zachariah looking up at rays of light.,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_8,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"Fol. 45r Psalm 21 (initial D(eus)) 4-line initial cut out. Sprays of foliage, filigree scrolls and gold discs survive in the margin.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_9,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,Fol. 61r Psalm 26 (initial D(ominus)) 5-line initial with half-figure of the psalmist (?) pointing to his almost-closed eyes; light shining from above.,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_10,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"Fol. 81v Psalm 50 3-line initial on gold background, decorated with foliage.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_11,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"Fol. 85v Psalm 38 (initial D(ixi)) 5-line initial with half-figure of a layman in blue cloak and coif, covering his mouth with his hand.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_12,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"Fol. 105v Psalm 52 (initial D(ixit)) 5-line initial with half-figure of the Fool, tonsured (?), holding a club.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_13,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"Fol. 124r Psalm 68 (initial S(aluum)) 5-line initial with half-figure of the nude psalmist (?), praying in waters, looking up at rays of light.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_14,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"Fol. 149r Psalm 80 (initial E(xultate)) 5-line initial with half-figure of a bearded man playing lute with plectrum, looking up at rays of light.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_15,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"Fol. 171v Psalm 97 (initial C(antate)) 5-line initial with half-figures of two angels, singing from a book with music.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_16,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,Borders: see above.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_17,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,Decorated initial: see above.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_18,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"2-line alternately red and blue initials, decorated with contrasting blue or red penwork at the beginnings of psalms, hymns, canticles, etc. Penwork decorations include flowers, fruit, human, bird and animal heads, faces and geometric designs. Head of Christ with cruciform halo on fol. 83v.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_19,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,"1-line alternately red and blue initials, decorated with contrasting blue or red penwork, at the beginnings of verses and periods.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_1_deco_20,manuscript_6438,Lat_liturg,MS_Lat_liturg_a_1,MS. Lat. liturg. a. 1,manuscript,,MS_Lat_liturg_a_1,,Rubrics in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_1,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","fol. 4v, Psalm 1 (initial B(eatus)), 12-line initial with King David, kneeling in prayer, his psaltery lying on a rock beside him, looking up at half-figure of God, holding an orb and blessing; landscape with a town in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_2,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","(full border) Coiled tendrils, flowers, fruit and foliage on gold and white background, Annunciation in the upper margin with a kneeling angel (upper left corner), white dove and the Virgin Mary (upper right corner); bishop (St Ubaldus (?), bishop of Gubbio, Umbria) holding crosier and blessing, surrounded by six kneeling Dominicans in the lower margin; St Catherine of Alexandria with a crown and wheel (lower left corner) and another female saint, crowned with a wreath by an angel (lower right corner); winged putto in the left margin.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_3,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","fol. 37r, Psalm 92 (initial D(ominus)), 4-line initial with King David, kneeling in prayer, looking up at rays of light; landscape in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_4,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","fol. 45v, Psalm 21 (initial D(eus)), 4-line initial with a bearded saint in a Dominican habit, seated, holding an open book; landscape in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_5,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","fol. 61r, Psalm 118: 33 (initial L(egem)), 5-line initial with King David, kneeling in prayer, looking up at rays of light, his crown next to him on the ground; landscape in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_6,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","fol. 66v, Psalm 118: 81 (initial D(efecit)), 5-line initial with King David, kneeling in prayer, looking up at rays of light; landscape in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_7,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","fol. 71r, Psalm 118: 129 (initial M(irabilia)), 5-line initial with a seated bishop-saint (St Ubaldus (?)), in prayer, with crosier and an open book; landscape in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_8,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","fol. 76r, Psalm 109 (initial D(ixit)), 6-line initial with the Trinity: God-the-Father with a triangular nimbus, seated, holding an orb and blessing; Christ seated, pointing to a wound in his side; white dove hovering above; landscape in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_9,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","(border, left margin) Sprays of foliage, flowers and gold discs extending into margins (mutilated). Two panels, one with half-figure of a praying king, another with half-figure of a praying prophet.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_liturg_a_2_deco_10,manuscript_6440,Lat_liturg,MS_Lat_liturg_a_2,MS. Lat. liturg. a. 2,manuscript,,MS_Lat_liturg_a_2,"The illumination is by an artist known as the Maestro del Messale Barbo (Bollati, 2004), named after Padua, Biblioteca del Seminario MS. 355, missal with the arms of Barbo. This artist’s work is found in other Bodleian manuscripts produced in Brescia or Padua in the third quarter of the 15th century, including MS. Canon. Liturg. 328, MS. Douce 272, MS. Canon. Misc. 382 and MS. Lat. liturg. a. 3.","fol. 82v, Psalm 114 (initial D(ilexi)), 4-line initial with St Ubaldus, seated, nimbed, holding crosier and blessing; lettering ‘S VBALDUS’ above the shoulders of the figure; landscape in the background.",histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
